Price,Avg Area Income,Avg Area House Age,Avg Area Number of Rooms,WaferId,MyCol,MyCol2,Area Population
1165240.178,64290.23174,8.036715739,5.681964424,4671-02,,X,33405.46272
1165253.033,65382.88832,5.39681918,7.648386114,4671-02,,X,41723.05474
1165875.306,66698.24733,5.392094465,6.996383045,4671-02,,X,40558.23902
1165877.669,74562.3907,5.346656267,8.883171964,4671-02,,X,18597.58899
1165990.604,73753.73933,5.577592383,6.160888333,4671-02,,X,24970.70552
1166158.185,65673.75136,5.689867244,7.346789774,4671-02,,X,32367.44638
1166198.116,78643.17171,7.127209146,5.725930316,4671-02,,X,13889.07602
1166333.887,73803.98983,6.977645788,5.887910668,4671-02,,X,32644.61112
1166336.259,61822.46925,6.412498391,8.37670506,4671-02,,X,19413.57705
1166399.672,62113.52207,5.000496142,8.328555995,4671-02,,X,29401.14446
1166558.374,75090.75512,6.062755515,6.368791728,4671-02,,X,39456.87209
1166600.457,55992.03459,5.29985819,8.098857048,4671-02,,X,32032.63777
1166602.408,72791.27054,5.375329206,5.441100447,4671-02,,X,44476.3371
1166673.195,63534.45596,6.46969413,8.017692368,4671-02,,X,38128.9837
1166750.313,81535.14988,3.205828407,6.222769257,4671-02,,X,50999.85133
1166925.146,72827.49079,5.138796142,8.745089208,4671-02,,X,14931.27011
1167119.109,64724.68649,7.225162105,4.869230945,4671-02,,X,43833.66369
1167421.739,65152.58023,5.893075466,6.116972741,4671-02,,X,47984.6123
1167449.99,56265.97431,5.838423325,7.894150415,4671-02,,X,40493.06398
1167621.046,78545.32417,5.515535533,6.335692664,4671-02,,X,34477.46586
1167626.736,82973.13756,7.266680745,5.575816267,4671-02,,X,22098.22699
1167918.059,64750.7773,5.919583739,5.758483954,4671-03,,X,54048.34439
1168126.213,60186.60533,7.203329692,5.278282131,4671-03,,X,45545.12518
1168355.32,74740.73288,5.625513375,5.78726116,4671-03,,X,29954.61762
1168444.882,66426.89344,6.315632964,6.737995794,4671-03,,X,40761.35131
1168574.666,66684.34727,5.553655007,6.965764486,4671-03,,X,37226.30715
1168588.031,50143.64485,4.230051414,7.979249997,4671-03,,X,67601.22356
1168627.651,73965.37027,5.121333052,6.931703177,4671-03,,X,34440.64065
1168760.428,61018.60328,5.353196392,8.242756348,4671-03,,X,43395.73599
1168822.817,83357.44997,6.073122168,6.229591316,4671-03,,X,28688.31025
1168845.815,66404.59679,6.575776483,6.713386226,4671-03,,X,39236.03477
1168859.117,66269.51277,6.826684184,8.191502632,4671-03,,X,18114.57522
1168887.459,62021.20355,5.951022992,8.351675153,4671-03,,X,35276.65257
1168919.401,74548.1431,6.353116423,5.116256419,4671-03,,X,40444.19117
1168993.738,63780.9979,6.68716254,7.769067707,4671-03,,X,35056.44834
1168993.759,65283.63689,5.576406098,7.399011014,4671-03,,X,37824.71167
1169050.985,61753.19158,5.142555284,7.586326004,4671-03,,X,39993.00632
1169166.989,63168.3188,8.313405156,7.099116265,4671-03,,X,20988.90821
1169265.146,71045.19192,6.041493753,6.182282849,4671-03,,X,30143.96876
1169547.521,79801.75734,6.313971756,5.519717438,4671-03,,X,33579.9133
1169640.324,75393.12118,6.778777872,6.135948234,4671-03,,X,27536.9379
1169653.821,71946.51499,5.498112931,8.049264146,4671-03,,X,35094.18842
1169736.791,69240.13238,4.742875352,7.628907368,4671-03,,X,34500.5783
1169944.248,69284.25964,5.347447091,7.173425885,4671-03,,X,40282.72428
1170169.259,60576.7644,6.509369787,7.754447597,4671-03,,X,27656.55903
1170204.339,69500.89346,5.056598058,6.063146041,4671-03,,X,48767.40104
1170573.77,76517.35177,5.540170599,5.376733697,4671-03,,X,29788.64265
1170705.166,72764.93092,5.90526723,7.99832447,4671-03,,X,19595.96368
1170720.894,68652.60921,6.1243421,6.290820167,4671-03,,X,39355.62573
1170892.98,51446.28425,6.498700717,7.706538613,4671-03,,X,39900.13679
1170959.526,67579.23479,5.973219004,7.754357545,4671-03,,X,21762.94969
1171989.718,72747.12903,5.665250632,6.783121452,4671-03,,X,35060.34863
1172133.487,57714.75253,4.964759603,7.798048421,4671-03,,X,53100.99891
1172188.194,79159.30099,5.34770038,6.083193454,4671-03,,X,41296.72793
1172385.898,73101.0788,4.104129923,8.920333221,4671-03,,X,29497.97129
1172413.197,56024.54774,6.575305941,7.468447701,4671-03,,X,36215.96255
1172514.722,63335.79491,6.295120484,6.308114238,4671-03,,X,35469.02867
1172619.597,70299.0163,5.698344354,6.564422998,4671-03,,X,33147.36618
1172730.156,77434.68924,6.309271353,5.219754029,4671-03,,X,36252.34068
1173201.519,73688.94661,5.306649505,5.800783312,4671-03,,X,38977.46512
1173413.55,69245.88578,5.707599613,6.308777182,4671-03,,X,37597.86841
1173474.379,74579.98953,4.639654131,5.521489299,4671-03,,X,42806.14664
1173695.292,65302.37247,5.89459679,5.842130449,4671-03,,X,43818.67866
1174289.081,64617.43816,7.618948932,6.948013288,4671-03,,X,27995.21513
1174311.556,59789.73643,5.490922273,6.398561271,4671-03,,X,49200.07957
1174481.066,76293.94432,5.287862867,5.873194053,4671-03,,X,40712.39777
1174747.551,65192.10563,6.275508702,8.017889181,4671-03,,X,26228.39458
1174779.158,74475.54481,6.191989342,7.883840411,4671-03,,X,21149.00725
1174949.861,52890.04582,6.701008533,8.859650987,4671-03,,X,27165.23395
1175190.673,67314.74488,6.42330404,6.068082981,4671-03,,X,31872.7763
1175289.161,68182.46514,5.982990281,6.420078343,4671-03,,X,41933.848
1175504.486,51217.18116,5.384841407,8.776160034,4671-03,,X,47089.47508
1175781.418,63584.04588,5.832827571,6.029160867,4671-03,,X,46340.18858
1175868.999,71624.58537,5.646393371,7.438335529,4671-03,,X,29089.78359
1176021.375,61522.93112,6.154820119,8.70703545,4671-03,,X,30398.57294
1176111.788,73431.52793,6.373574216,5.548952363,4671-03,,X,31148.10331
1176420.559,53432.58657,6.676447492,8.553895393,4671-03,,X,36804.94867
1176437.919,52941.73085,6.064374258,6.718719308,4671-03,,X,54294.76621
1176655.085,57169.41546,5.959288964,6.373969072,4671-03,,X,47966.91683
1177289.886,65199.98994,6.445742898,6.937127028,4671-03,,X,28366.03543
1177744.973,80913.46083,5.562565511,7.143813449,4671-03,,X,30034.33954
1178272.297,70221.36202,5.196810645,6.993504076,4671-03,,X,39692.10555
1178553.616,62769.03468,5.571587866,7.780985804,4671-03,,X,43314.16108
1178600.648,53624.82011,7.328456527,6.280863821,4671-03,,X,36075.9632
1178846.066,60772.83091,6.767670532,6.906675287,4671-03,,X,38147.51026
1179278.094,54634.31766,5.743186901,8.04578157,4671-03,,X,41564.0063
1179440.832,57605.79912,7.409833867,5.637925148,4671-03,,X,49411.4113
1179983.442,64035.51065,5.649874971,6.34938798,4671-03,,X,47334.62227
1179987.324,65594.06739,7.492803317,7.1136851,4671-03,,X,24580.5637
1179992.289,81833.84152,5.666710988,6.305270066,4671-03,,X,25889.75459
1180091.498,65175.54822,6.578546624,6.711383337,4671-03,,X,29829.0628
1180325.499,57979.00053,7.396015928,6.563302338,4671-03,,X,35553.5187
1180903.434,55745.04104,7.578770294,6.742738157,4671-03,,X,36078.32137
1180967.735,57849.54551,6.556265641,6.351662614,4671-03,,X,43048.77792
1180989.324,69503.15045,5.258393115,6.873655818,4671-03,,X,45266.52944
1181338.161,74984.66675,4.330577499,7.805452718,4671-03,,X,29287.49814
1181630.625,60721.09573,6.440954153,6.942446144,4671-03,,X,29978.65909
1181637.949,69336.42523,6.757390576,6.124800989,4671-03,,X,37592.84506
1181663.484,63342.29146,5.594225849,8.166272153,4671-03,,X,31726.66848
1181877.183,69306.95842,5.562622947,6.938908153,4671-03,,X,36851.38401
1181995.431,75258.78058,6.720985599,5.58873307,4671-03,,X,37245.94373
1182335.68,71356.30273,5.156588693,7.175189117,4671-03,,X,36998.47979
1182459.772,67437.25036,6.767363237,6.703917223,4671-03,,X,29356.22337
1182670.135,56184.68313,6.791139211,8.696652481,4671-03,,X,24328.40566
1182887.997,81159.794,4.600368094,6.000769327,4671-03,,X,40861.61542
1182980.604,67428.64356,5.494795166,7.565060629,4671-03,,X,40897.02521
1183014.509,75729.76555,5.580598537,7.642973331,4671-03,,X,29996.01845
1183272.511,73056.52611,5.571478046,6.086302486,4671-03,,X,45565.90056
1183343.566,67568.93163,4.996248973,7.594158658,4671-03,,X,36474.988
1183884.005,83406.74332,5.280738899,7.341589191,4671-03,,X,25350.73547
1184462.32,60827.92913,7.807055798,7.518318249,4671-03,,X,20756.42805
1184527.374,65632.92598,6.420380544,5.929531324,4671-03,,X,42803.22141
1184614.087,61485.87399,5.871462161,7.851276189,4671-03,,X,38179.7804
1184758.842,72780.15123,5.259416171,5.725266904,4671-03,,X,44953.52365
1184799.271,63989.84052,5.989460466,6.560410111,4671-03,,X,32059.7738
1184893.56,60343.59941,7.827794857,7.267249766,4671-03,,X,24199.05275
1185160.861,75263.11564,3.607404727,7.96045754,4671-03,,X,30888.75048
1185226.617,71188.83351,5.695897215,5.856581441,4671-03,,X,40656.12969
1185310.267,77821.62437,5.259911725,6.660626274,4671-03,,X,33932.54516
1185616.34,77595.0746,6.49247322,6.870963691,4671-03,,X,23825.97062
1185734.958,63223.36961,4.944630706,8.087356625,4671-03,,X,35891.80616
1185743.824,64076.90695,6.304319058,6.813231577,4671-03,,X,48697.73291
1185935.641,64261.82856,5.69552199,6.612830339,4671-03,,X,41190.54637
1186019.796,73980.24531,5.935643939,6.98775067,4671-03,,X,26155.68862
1186025.951,68638.10785,6.445807262,5.98022928,4671-03,,X,25380.41301
1186357.179,52835.26226,7.741143614,7.520857506,4671-03,,X,34537.001
1186372.179,56086.57393,7.119264731,7.836759091,4671-03,,X,33454.08428
1186441.756,73386.40734,4.96635994,7.915452714,4671-03,,X,38413.49048
1186662.514,53056.92104,5.18024357,9.536238616,4671-03,,X,35762.87062
1186688.506,68488.13117,6.116111748,7.18252748,4671-03,,X,18267.95471
1187044.053,58895.33095,6.594265542,6.007374115,4671-03,,X,41856.36586
1187090.948,72554.53595,5.443881966,6.822376992,4671-03,,X,36249.40583
1187113.826,71114.02235,6.14195796,5.963679594,4671-03,,X,37714.17499
1187454.672,60055.6062,4.873748964,7.505243752,4671-03,,X,44435.16452
1187609.122,85719.31562,4.537668422,6.029203977,4671-03,,X,32058.35624
1188196.882,70271.10419,5.856327432,6.782116201,4671-03,,X,28101.6444
1188255.081,71613.75151,3.937577626,8.249169757,4671-03,,X,36925.99739
1188416.806,72778.91697,6.223545454,7.775335702,4671-03,,X,24559.01379
1188761.32,65480.26214,6.945390543,6.736075973,4671-03,,X,34582.97083
1189069.105,57868.26663,6.042906909,7.42352677,4671-03,,X,45196.15396
1189466.714,68700.26773,6.994378692,6.57820466,4671-03,,X,22481.15896
1189981.402,81090.48414,5.272441368,6.723928726,4671-03,,X,30433.80832
1190213.513,72988.70597,5.95937925,5.74843726,4671-03,,X,50566.6448
1190442.123,73422.8322,5.327629541,4.69394693,4671-03,,X,50997.64971
1190867.437,64967.78483,7.054468389,7.316483227,4671-03,,X,28164.22161
1191261.869,64455.06433,5.112366999,6.939158712,4671-03,,X,41123.92498
1191340.826,59443.2013,7.229017691,8.363863794,4671-03,,X,28100.31771
1191564.2,69084.55163,6.765076366,5.772280412,4671-03,,X,39229.57971
1191625.44,71499.36518,5.109799344,6.971686394,4671-03,,X,29684.38573
1191968.52,62676.90768,5.855395958,8.48043111,4671-03,,X,32487.41128
1192672.334,62034.98064,5.825433141,7.878756751,4671-03,,X,29194.00407
1192677.55,59295.68011,4.730911869,8.0911663,4671-03,,X,46784.53859
1193021.312,59519.20835,6.160150424,8.764793543,4671-03,,X,42176.86419
1193106.94,65449.35478,7.176349294,5.911953083,4671-03,,X,34828.42852
1193253.801,63866.3679,6.471570205,5.862447871,4671-03,,X,33288.95842
1193482.503,55543.52009,6.793799381,7.87230271,4671-03,,X,40063.4211
1193519.508,69179.70041,5.424773688,6.08347967,4671-03,,X,36323.69445
1193687.181,60104.12113,7.701145053,7.259001316,4671-03,,X,31781.92474
1194083.247,54850.4366,6.839891176,7.176917279,4671-03,,X,43807.92574
1194113.694,59981.13398,6.236576038,6.85280203,4671-03,,X,49620.38257
1194191.879,61602.03813,5.430074691,6.653459081,4671-03,,X,45188.13964
1194357.406,69655.18395,7.721099651,6.077795397,4671-03,,X,32902.35558
1194440.286,75024.02332,5.912490078,6.084322475,4671-03,,X,35673.18146
1194515.338,74191.19001,6.423029679,6.348261153,4671-03,,X,33838.79497
1194594.988,74030.61555,4.723381297,5.573091597,4671-03,,X,46784.72521
1194709.628,64038.99388,4.025767576,7.526834227,4671-03,,X,54130.97595
1195601.962,63428.91645,5.328192738,7.311134732,4671-03,,X,42996.60608
1195897.741,70851.59901,6.232564644,6.900568875,4671-03,,X,27024.98663
1195986.299,70877.37574,6.766877154,7.213659075,4671-03,,X,36033.42685
1196064.33,79627.62859,4.692580036,6.287424348,4671-03,,X,31638.85497
1196204.886,82476.02893,4.920560166,6.32000113,4671-03,,X,30985.33652
1196254.118,70817.39831,5.641714052,7.74434561,4671-03,,X,33597.49765
1196643.385,60125.80627,7.145795227,7.065881856,4671-03,,X,25424.03483
1196687.687,59729.2526,7.560599416,7.270138268,4671-03,,X,31202.18742
1196996.681,79874.73935,4.936370911,7.14637679,4671-03,,X,30410.23296
1197069.264,57852.03331,5.69022441,7.287616224,4671-03,,X,42688.46134
1197073.445,65729.22233,6.237786635,6.860474642,4671-03,,X,25573.85429
1197307.146,62223.19972,6.421407032,6.921320356,4671-03,,X,35450.55482
1197437.344,64448.81994,5.915846068,7.773270475,4671-03,,X,21240.1529
1197515.454,69878.7742,7.218330987,6.249192235,4671-03,,X,26814.17475
1197740.917,61958.14305,6.068642381,8.106394596,4671-03,,X,39953.16802
1197929.743,62117.45462,7.314992002,6.396100737,4671-03,,X,26295.43966
1197975.085,45551.40297,6.91702898,6.441014974,4671-03,,X,49839.32178
1198313.598,60509.04459,7.126074829,8.527952465,4671-03,,X,28410.30375
1198572.866,71579.1264,6.001140259,6.166459077,4671-03,,X,40130.54077
1198656.872,68001.33124,5.534388416,7.130143864,4671-03,,X,42625.62016
1198678.984,65220.99817,6.037268901,8.860937236,4671-03,,X,19500.48453
1198725.487,54827.03231,7.042026516,7.844325517,4671-03,,X,45027.11401
1198915.943,70558.83907,5.921329615,7.589187928,4671-03,,X,24867.49764
1199128.404,66262.19253,6.292294206,4.923681152,4671-03,,X,45055.2401
1199144.788,67100.06891,6.884826407,6.478152193,4671-03,,X,27456.64493
1199193.831,74372.81021,5.500128573,6.593045604,4671-03,,X,39395.15118
1199618.943,75049.03672,4.709069576,7.623703473,4671-03,,X,28061.99649
1199760.292,72252.60271,6.76196256,6.745663838,4671-03,,X,23558.53048
1200060.662,64780.87583,7.31380363,6.110465777,4671-03,,X,27027.05649
1200125.447,61932.87262,6.687367955,6.751208637,4671-03,,X,34143.05076
1200401.989,57873.65898,7.311920548,7.679306124,4671-03,,X,28510.4141
1200539.361,74384.10563,7.411486571,5.164865476,4671-03,,X,17117.44367
1200653.345,59331.06894,5.191940878,8.39948615,4671-03,,X,46669.89885
1200764.844,55630.48896,6.283122836,8.933119985,4671-03,,X,38943.09599
1200888.773,57311.80815,5.678351891,8.161782463,4671-03,,X,38929.92619
1200961.821,65950.34702,5.476513158,6.717844306,4671-03,,X,40110.8476
1201110.294,63079.1724,6.381165621,8.995983689,4671-03,,X,21940.74724
1201785.667,79037.52157,6.043842699,6.572367699,4671-03,,X,30037.99135
1202050.584,61641.15166,5.309621419,7.272801179,4671-03,,X,48898.4171
1202227.957,64534.46591,3.883363566,7.382972888,4671-03,,X,52933.67258
1202452.728,55101.85478,5.048811273,8.521505522,4671-03,,X,41219.32149
1202574.353,72391.49019,6.039065852,5.750671922,4671-03,,X,32674.66916
1202621.178,72441.37701,6.343953016,6.571655417,4671-03,,X,38368.28028
1202844.374,73704.63223,7.510642045,6.561804932,4671-03,,X,11637.89291
1202987.829,68494.98255,7.230364893,7.265462684,4671-03,,X,13998.57121
1202992.884,67094.19707,5.346436832,7.374606574,4671-03,,X,30022.53717
1203089.989,68450.34379,6.829170797,6.459429146,4671-03,,X,32147.63844
1203094.09,63162.1764,4.267963158,8.824855567,4671-03,,X,38697.79775
1203247.89,56976.5464,6.061212241,7.259286709,4671-03,,X,46375.50249
1203623.841,76956.49145,7.200016,6.412197842,4671-03,,X,23867.32598
1203850.104,71663.87129,6.150745153,7.311906519,4671-03,,X,24109.77806
1204103.087,64421.25068,7.38265631,5.105792852,4671-03,,X,42873.0502
1204117.419,50521.46356,7.374457938,7.149611673,4671-03,,X,36713.86484
1204137.323,66131.00223,6.420431489,6.649610243,4671-03,,X,40979.53039
1204214.03,67079.97604,5.767121991,6.952632517,4671-03,,X,33434.09618
1204372.295,75897.98884,5.316933287,6.768229399,4671-03,,X,34162.67061
1204400.616,63477.2577,7.5818281,7.023402557,4671-03,,X,28894.49794
1204598.037,64826.37189,4.010907337,8.290419813,4671-03,,X,60286.0431
1204753.002,74497.67308,6.166026443,8.142657828,4671-03,,X,28160.45754
1204939.904,62497.329,7.28610098,7.464633732,4671-03,,X,27485.2428
1205114.23,65354.14001,5.756912712,6.92389186,4671-03,,X,33946.93546
1205138.181,60758.19167,6.705920253,7.225119657,4671-03,,X,26972.85163
1205212.292,88850.47602,4.783567214,6.15918296,4671-03,,X,26565.33433
1205377.911,76635.9532,5.773928786,5.898447428,4671-03,,X,39792.55162
1205568.367,58909.31344,5.71429312,7.703920454,4671-03,,X,40865.81789
1205706.715,69430.49062,6.108953681,5.802397135,4671-03,,X,42969.32652
1205750.232,76048.37232,6.642756994,7.658408706,4671-03,,X,22469.52253
1205878.77,72029.31286,7.07214566,5.378450454,4671-03,,X,42143.26281
1205962.995,59054.13026,5.350416528,7.019923508,4671-03,,X,51384.43323
1206020.385,64295.70834,6.902592582,6.154227898,4671-03,,X,39346.68593
1206250.648,72079.17994,6.816515651,7.133150736,4671-03,,X,20170.09124
1206393.181,66706.07453,5.711785722,7.890367053,4671-03,,X,38981.04403
1206539.666,76714.65477,5.701434831,6.550321993,4671-03,,X,31534.30517
1206931.65,68906.60852,6.898359644,6.699752339,4671-03,,X,20741.41331
1206937.316,77081.68075,3.644175062,7.197069085,4671-03,,X,40080.43542
1206986.885,64298.65142,7.004974009,7.0257819,4671-03,,X,35999.97553
1208458.246,57072.75343,5.644446611,7.738073358,4671-03,,X,39651.74995
1208664.863,55050.30809,7.20944363,7.153039164,4671-03,,X,29423.82757
1208761.056,72110.50499,6.989711898,7.050241969,4671-03,,X,23411.94554
1208843.277,54415.8328,6.817606266,8.014876701,4671-03,,X,38937.78577
1208875.084,68597.93034,4.760833718,7.022529075,4671-03,,X,45358.63927
1209287.535,70713.64043,4.817919945,7.773536289,4671-03,,X,29436.45405
1209445.22,48629.25183,5.87822948,7.661603454,4671-03,,X,53564.16323
1209571.072,59762.88225,6.589726273,7.893098862,4671-03,,X,28571.35712
1209797.58,59007.67323,5.880081118,7.220505049,4671-03,,X,33631.22917
1209964.352,70444.46273,4.717135602,7.883996339,4671-03,,X,41919.58394
1210026.031,64910.38874,5.983204491,7.596385198,4671-03,,X,41942.17784
1210046.741,65827.67224,7.163024214,7.112154127,4671-03,,X,31304.3067
1210161.07,66854.38762,5.01648718,6.65222125,4671-03,,X,41382.7259
1210184.018,70716.54954,5.357952397,6.686834783,4671-03,,X,49098.69705
1210366.529,79274.79616,3.870868952,8.1389596,4671-03,,X,42773.6131
1210400.127,70185.74428,6.336228681,7.462577459,4671-03,,X,26052.64684
1210431.684,71806.36195,5.725585477,6.220975939,4671-03,,X,47563.23158
1210496.625,68192.53017,5.75933535,6.194613051,4671-03,,X,46821.31972
1210573.855,70564.46384,6.335995236,6.4694657,4671-03,,X,36308.24471
1210610.163,57276.7191,8.27414749,5.530624744,4671-03,,X,35374.24918
1210826.773,61687.39442,5.50791348,6.995603466,4671-03,,X,45279.16397
1211102.211,68844.76425,4.860453,6.916808181,4671-03,,X,48392.49736
1211110.084,49392.19217,5.571481673,7.716688071,4671-03,,X,53765.78122
1211442.941,85048.19587,4.5520597,6.492893172,4671-03,,X,23662.58487
1211655.305,57233.60849,7.893834161,6.036621215,4671-03,,X,37374.91924
1211899.666,62623.35983,5.071624125,6.771015066,4671-03,,X,50985.9712
1212205.341,75951.45249,5.440611043,6.999579342,4671-03,,X,31125.55873
1212276.357,62358.4041,6.870976759,7.326975754,4671-03,,X,35365.9456
1212440.29,76992.81884,6.529827858,6.049331962,4671-03,,X,24874.03512
1212461.526,73438.58707,6.448721281,6.293756864,4671-03,,X,33285.95091
1212899.219,72415.42799,6.271974379,7.365504405,4671-03,,X,28885.0533
1212939.954,69677.41932,4.850512519,6.111099734,4671-03,,X,50524.95541
1213351.632,68895.75494,5.817512122,7.605601991,4671-03,,X,43119.31268
1213382.223,68162.68393,6.962206716,6.69735801,4671-03,,X,31843.87634
1213530.85,73931.97852,6.394107667,4.580839921,4671-03,,X,36543.06728
1213852.473,58676.41153,5.978276738,5.666756834,4671-03,,X,56269.46294
1214104.934,68935.21956,5.534965895,7.410784513,4671-03,,X,37908.34665
1214262.699,70946.91099,6.554022364,5.29682702,4671-03,,X,41818.59399
1214320.574,78847.53637,5.573231808,7.027355369,4671-03,,X,20653.89831
1214334.973,70872.17512,6.386835017,6.621034629,4671-03,,X,27500.99925
1214482.379,67665.93963,6.467126893,6.333920562,4671-03,,X,24758.48906
1214563.15,50571.40647,6.925275682,7.946493041,4671-03,,X,40913.30483
1214689.184,76609.91724,3.770547698,6.700456133,4671-03,,X,55430.31157
1214941.762,68114.18083,5.362425463,7.228430707,4671-03,,X,40035.65037
1214986.886,67003.62956,6.505040047,7.406529543,4671-03,,X,28464.33389
1215288.49,70438.39363,5.836562621,6.558826706,4671-03,,X,29990.62536
1215608.531,70848.78866,5.28232502,6.766444664,4671-03,,X,40458.73587
1216307.146,75398.0768,5.952215218,5.28857279,4671-03,,X,42304.31774
1216888.02,78239.40566,4.565139093,7.034869545,4671-03,,X,36936.62977
1217021.519,70169.71055,6.227944968,7.651813065,4671-03,,X,35197.38496
1217061.254,66407.79145,6.303685917,5.858797056,4671-03,,X,38707.52552
1217267.934,69439.94296,5.073308976,8.188380547,4671-03,,X,33995.76662
1217309.129,73005.84733,4.195004096,7.40908816,4671-03,,X,36706.21104
1217320.703,56956.34414,6.488609409,6.777042814,4671-03,,X,57931.67323
1218011.061,66840.69532,6.705514007,7.044911118,4671-03,,X,32705.94933
1218125.212,85668.89693,5.332464491,7.667315975,4671-03,,X,24272.72411
1218200.812,72330.22439,6.520997522,6.473487358,4671-03,,X,21282.18594
1218264.021,75571.04402,6.114928189,7.318214495,4671-03,,X,33988.43586
1218509.145,49991.73666,6.711817274,8.297225256,4671-03,,X,40067.90369
1218566.262,68742.98732,6.068787669,7.316551474,4671-03,,X,34008.88188
1218635.851,52933.91445,6.897481352,5.849840776,4671-03,,X,44766.76114
1219154.403,68524.19436,6.312452422,5.564721388,4671-03,,X,48112.39408
1219637.367,64429.98478,6.436974867,7.479370722,4671-03,,X,39055.82229
1219778.034,71316.62465,7.107767687,7.088992691,4671-03,,X,21651.69941
1219846.919,53763.52801,7.336375104,7.533218756,4671-03,,X,32306.66852
1220001.334,75547.84162,3.992420475,7.332769653,4671-03,,X,40043.10216
1220133.358,76153.3049,5.322412063,7.989237341,4671-03,,X,32925.34715
1220276.551,69230.74974,6.472118818,5.042575354,4671-03,,X,43072.19661
1220591.006,76452.80738,6.234492402,7.160787976,4671-03,,X,24441.96637
1220700.696,68811.6717,6.467666849,6.497298657,4671-03,,X,33910.8315
1220724.177,73053.95322,5.712998824,6.673142463,4671-03,,X,41686.51893
1220987.002,51168.42859,7.51173035,7.083326348,4671-03,,X,30369.19312
1221823.704,78403.63796,5.781019805,5.230196186,4671-03,,X,33686.36508
1221827.822,52122.95431,6.59976394,7.910268871,4671-03,,X,38764.82093
1222020.821,89338.45337,3.983346134,6.611314226,4671-03,,X,41264.90672
1222041.016,67802.30909,6.006171337,7.794364246,4671-03,,X,36129.69101
1222045.091,65614.78487,5.343725251,7.610386208,4671-03,,X,39353.68393
1222277.091,73302.43748,5.378584047,7.022722482,4671-03,,X,43445.43917
1222344.208,66832.28775,5.81928426,7.00232662,4671-03,,X,33075.80807
1222412.02,66925.19935,5.153049571,8.396902677,4671-03,,X,42590.68517
1222576.82,67855.24518,5.530044457,8.303546765,4671-03,,X,34836.60346
1222689.523,72752.68045,6.09860088,8.246621014,4671-03,,X,24944.34177
1222701.012,70229.01584,6.660558254,7.642843664,4671-03,,X,28829.00883
1222726.564,78556.79705,6.162173321,5.783253683,4671-03,,X,34677.7243
1222760.858,88697.61952,4.735162617,6.602560307,4671-03,,X,29935.90416
1222799.34,57319.95266,6.735563721,7.309515328,4671-03,,X,44738.39585
1222887.121,53042.22787,6.897184737,5.677937886,4671-03,,X,60300.84828
1223100.542,56685.01444,6.958044864,7.502115314,4671-03,,X,43322.16685
1223261.462,80182.09303,3.738592971,9.654555761,4671-03,,X,15090.85119
1223432.84,67814.41734,6.332413014,5.960443411,4671-03,,X,35102.996
1223589.046,70342.67105,4.555560605,7.309919375,4671-03,,X,34970.8158
1223777.498,64629.46279,6.292189109,4.708243289,4671-03,,X,46877.14557
1223915.253,60390.50286,5.195406378,8.368912846,4671-03,,X,37921.72059
1224001.871,61516.10033,5.447567553,7.808975224,4671-03,,X,44913.2108
1224186.696,77853.31613,4.152152601,7.115080039,4671-03,,X,38031.07264
1224397.427,61475.25536,6.578330675,7.656511671,4671-03,,X,31437.51486
1224454.547,63879.68073,4.877193259,7.117112139,4671-03,,X,56266.97406
1224778.623,49825.84885,6.358266693,8.384392015,4671-03,,X,46399.80959
1224792.357,81559.19834,4.9981194,4.802796916,4671-03,,X,45777.55156
1225612.763,83936.74963,6.689880078,5.584221042,4671-03,,X,25569.36831
1225796.414,64316.12886,6.208898547,6.441304335,4671-03,,X,38159.2141
1226041.783,59466.8656,6.503451263,7.110081473,4671-03,,X,44825.81265
1226067.314,64635.45765,5.16810508,7.606840904,4671-03,,X,37866.63226
1226180.768,71650.4594,6.539850165,6.572702263,4671-03,,X,33925.42449
1226440.247,58547.88696,6.865313433,7.356240218,4671-03,,X,40083.80157
1226441.479,80016.77222,6.183058044,6.020747963,4671-03,,X,32262.54537
1226586.921,63759.0507,6.13572675,7.614217985,4671-03,,X,35071.99599
1226992.903,65417.89183,6.222731004,7.70117965,4671-03,,X,39446.67486
1227167.408,64826.86535,5.592402265,7.154986126,4671-03,,X,36342.71476
1227401.539,58593.44792,5.876893588,6.663904269,4671-03,,X,45694.50757
1227568.958,69139.68322,6.53102984,6.794571859,4671-03,,X,29683.80911
1227659.772,62587.11978,6.49751577,8.409296295,4671-03,,X,38345.36061
1228138.129,76087.15419,5.039400288,7.854884014,4671-03,,X,27616.09545
1228323.225,75361.23757,5.546206589,7.770046179,4671-03,,X,23530.90631
1228362.747,77163.30057,5.052311501,7.514062032,4671-03,,X,27766.76194
1228517.207,74656.89424,6.115160124,7.721848678,4671-03,,X,22602.13357
1228532.301,71663.0562,4.911607148,7.211582711,4671-03,,X,39241.82037
1228810.745,65125.94787,5.928483443,7.057757992,4671-03,,X,37642.78527
1228879.867,81614.86856,5.186637721,6.285206893,4671-03,,X,33611.4409
1228978.233,66208.81993,4.851854053,8.114001386,4671-03,,X,40346.57892
1229702.948,67726.19292,5.841467063,8.416413547,4671-03,,X,37158.73837
1230097.451,55242.58868,5.922170782,7.874598833,4671-03,,X,48812.88401
1230149.137,47681.36173,6.890508224,7.788267986,4671-03,,X,50908.97891
1230363.234,68737.59871,4.50065575,8.450083754,4671-03,,X,34216.69172
1230391.468,61853.86388,7.216355831,7.672624694,4671-03,,X,23811.23365
